"","FICO","BAE201405ProjLoss","PMI6_1","DTIwoProspLoanAllEmp","REV201","SampleWeight","EALR"
"24432",670,0.076873,0.1042777556,0.25,6252,1,0.076873
"24433",671,0.02759,0.1136007631,0.16,5329,1,0.02759
"24434",731,0.01055,0.1267932323,0.1,7124,1,0.01055
"24435",772,0.016286,0.1012121264,0.16,1206,1,0.016286
"24436",679,0.023964,0.0927748589,0.12,20570,1,0.023964
"24437",683,0.600916,0.1092879903,0.21,10643,1,0.600916
"24438",717,0.108776,0.1101680673,0.14,9261,1,0.108776
"24439",659,0.0130790137813695,0.095766273,0.2,10540,2,0.0130790137813695
"24440",661,0.040912,0.1129101236,0.26,26463,1,0.040912
"24441",670,0.041436,0.1139108448,0.2,2668,1,0.041436
"24442",644,0.080741,0.1085433968,0.32,23981,1,0.080741
"24443",697,0.073962,0.1025572684,0.19,53850,1,0.073962
"24444",639,0.622126148785128,0.0921270983,0.02,2280,1,0.622126148785128
"24445",656,0.079759,0.1118311142,0.3,3552,1,0.079759
"24446",673,0,0.1190049487,0.33,13579,4.166667,0
"24447",653,0.72449,0.1079170086,0.19,6076,1,0.72449
"24448",694,0.080106,0.1070389718,0.36,9957,1,0.080106
"24449",677,0.033452,0.1157863256,0.21,2898,1,0.033452
"24450",675,0.036149,0.099445263,0.14,11282,1,0.036149
"24451",707,0.0060693517197219,0.1141515089,0.36,22376,2,0.0060693517197219
"24452",655,0.065045,0.122069415,0.07,4987,1,0.065045
"24453",652,0.055972,0.0866389673,0.17,2802,1,0.055972
"24454",810,0.00600437323445773,0.0303055828,0.01,62,5,0.00600437323445773
"24455",693,0.084121,0.0961128015,0.27,4499,1,0.084121
"24456",650,0.220931,0.1227248317,0.12,1471,1,0.220931
"24457",645,0.264424,0.1157422091,0.19,8769,1,0.264424
"24458",695,0.116579,0.110109968,0.28,10511,1,0.116579
"24459",685,0.039456,0.0999575188,0.17,5229,1,0.039456
"24460",652,0.07697,0.1235785682,0.26,1625,1,0.07697
"24461",655,0.038125,0.1246116339,0.19,5179,1,0.038125
"24462",628,0.00706490173950084,0.0965631487,0.09,18798,1,0.00706490173950084
"24463",660,0.071155,0.0821319278,0.16,26158,1,0.071155
"24464",719,0.072575,0.1068506466,0.35,5795,1,0.072575
"24465",712,0.00778698772191874,0.0795638724,0.32,27835,2,0.00778698772191874
"24466",687,0.991324483131372,0.1097363735,0.07,1010,2,0.991324483131372
"24467",696,0.053585,0.0850093624,0.23,3206,1,0.053585
"24468",678,0.024873,0.1034731707,0.2,8375,1,0.024873
"24469",662,0.045359,0.1029083641,0.06,5797,1,0.045359
"24470",687,0.036757,0.1243227927,0.36,8704,1,0.036757
"24471",653,0.038932,0.1112284414,0.11,10231,1,0.038932
"24472",728,0,0.1001533017,0.13,5542,2,0
"24473",750,0.041815,0.1009568917,0.05,909,1,0.041815
"24474",653,0.765335,0.1243312203,0.09,3245,1,0.765335
"24475",689,0.067864,0.1029807114,0.28,5242,1,0.067864
"24476",718,0.036288,0.1117265778,0.2,20400,1,0.036288
"24477",665,0.089273,0.1226656409,0.46,4416,1,0.089273
"24478",708,0.065367,0.1205955283,0.16,14290,1,0.065367
"24479",663,0.055849,0.0897262522,0.24,6482,1,0.055849
"24480",712,0.042182,0.1016252164,0.21,4348,1,0.042182
"24481",691,0.041268,0.1268792921,0.24,3002,1,0.041268
"24482",693,0.037209,0.1276967101,0.26,214,1,0.037209
"24483",644,0.123322,0.1027979011,0.04,4716,1,0.123322
"24484",651,0.092248,0.1198513691,0.1,4292,1,0.092248
"24485",726,0.041686,0.1002548249,0.44,14642,1,0.041686
"24486",687,0.052792,0.1072650893,0.37,19573,1,0.052792
"24487",667,0.033599,0.103541923,0.22,5096,1,0.033599
"24488",686,0.951466,0.1238301492,0.25,9560,1,0.951466
"24489",651,0.097438,0.0869550852,0.18,11415,1,0.097438
"24490",722,0.673677,0.1106081377,0.18,628,1,0.673677
"24491",724,0,0.1155821862,0.13,6138,4.166667,0
"24492",666,0.080014,0.1250926314,0.14,6167,1,0.080014
"24493",711,0.038176,0.1016296906,0.38,17708,1,0.038176
"24494",655,0.092248,0.1073317407,0.17,6097,1,0.092248
"24495",656,0.053548,0.1015265339,0.07,6456,1,0.053548
"24496",677,0.029253,0.1232992162,0.29,5922,1,0.029253
"24497",705,0.00270801252199351,0.0689714801,0.08,48884,2,0.00270801252199351
"24498",646,0.036905,0.121713688,0.04,441,1,0.036905
"24499",703,0.526826,0.1181765067,0.26,4237,1,0.526826
"24500",676,0.532445,0.1021931207,0.26,7409,1,0.532445
"24501",660,0.036527,0.1127879859,0.34,17302,1,0.036527
"24502",625,1.1646,0.1184901118,0.1,1412,2.5,1.1646
"24503",662,0.076503,0.1046575865,0.29,53100,1,0.076503
"24504",644,0.040007,0.1103686304,0.19,7629,1,0.040007
"24505",678,0.057311,0.112610777,0.27,7194,1,0.057311
"24506",684,0.02669,0.1061427075,0.16,169914,1,0.02669
"24507",649,0.0891,0.1060503748,0.1,9301,1,0.0891
"24508",666,0.06889,0.1220215336,0.2,13275,1,0.06889
"24509",664,0.077962,0.1237751251,0.21,4266,1,0.077962
"24510",666,0.11531,0.1192265649,0.34,90506,1,0.11531
"24511",690,0.036685,0.106051304,0.3,15068,1,0.036685
"24512",689,0.040283,0.0916587856,0.25,8137,1,0.040283
"24513",695,0.050699,0.1192601391,0.37,16217,1,0.050699
"24514",670,0.05351,0.1295923973,0.22,4270,1,0.05351
"24515",639,0.010889484107993,0.0883104769,0.01,1668,1,0.010889484107993
"24516",661,0,0.0860614813,0.21,36364,2,0
"24517",694,0.050871,0.1028037027,0.16,24028,1,0.050871
"24518",655,1.106663,0.1290212558,0.19,3696,1,1.106663
"24519",693,0.079701,0.1282078728,0.35,4150,1,0.079701
"24520",714,0.0069820993552566,0.0667334971,0.04,459,2,0.0069820993552566
"24521",667,0.060487,0.1014581738,0.2,18183,1,0.060487
"24522",654,0.096452,0.1034039848,0.09,3803,1,0.096452
"24523",655,0.115741,0.1118278387,0.14,9669,1,0.115741
"24524",685,0.011916,0.1001594954,0.08,3122,1,0.011916
"24525",659,0.085967,0.1126332037,0.28,10228,1,0.085967
"24526",688,0.017337,0.1219323598,0.28,1689,1,0.017337
"24527",666,0.062749,0.1248527587,0.21,5973,1,0.062749
"24528",640,0,0.1023432221,0.01,1780,1,0
"24529",706,0.030118,0.0855584231,0.29,9259,1,0.030118
"24530",643,0.099223,0.1152601976,0.14,15799,1,0.099223
"24531",650,0.102108,0.0982569411,0.12,7996,1,0.102108
"24532",689,0,0.0866725484,0.37,4674,4.166667,0
"24533",698,0.070706,0.1040280133,0.34,20639,1,0.070706
"24534",685,0.023252,0.124374829,0.38,26034,1,0.023252
"24535",692,0.051952,0.1116652353,0.2,47639,1,0.051952
"24536",700,0.070274,0.1101659327,0.23,20375,1,0.070274
"24537",655,0.085967,0.0917562166,0.06,4169,1,0.085967
"24538",690,0.012316,0.1123413693,0.11,5856,1,0.012316
"24539",662,0.046944,0.1186024596,0.12,5494,1,0.046944
"24540",670,0.099893,0.1018536212,0.32,2181,1,0.099893
"24541",674,0.059796,0.1022273387,0.32,6137,1,0.059796
"24542",646,0.088944,0.0922873227,0.1,10780,1,0.088944
"24543",682,0.033074,0.1044487144,0.27,18036,1,0.033074
"24544",668,0.040912,0.1048405443,0.3,10653,1,0.040912
"24545",650,0.038663,0.129348611,0.21,6801,1,0.038663
"24546",667,0.453618187997948,0.1052548082,0.36,12131,2,0.453618187997948
"24547",699,0.567126,0.1216968507,0.15,1797,1,0.567126
"24548",648,0.046891,0.0913624558,0.24,12958,1,0.046891
"24549",649,0.071155,0.1006160959,0.25,7569,1,0.071155
"24550",699,0.061108,0.1204938083,0.26,10313,1,0.061108
"24551",686,0.058686,0.1285476733,0.41,24524,1,0.058686
"24552",669,0.063988,0.1112572786,0.29,6548,1,0.063988
"24553",705,0.018943,0.1035585204,0.2,8336,1,0.018943
"24554",645,0.080943,0.0974686695,0.02,58,1,0.080943
"24555",705,0.048551,0.1028779668,0.37,16661,1,0.048551
"24556",661,0.118699,0.081816352,0.32,31681,1,0.118699
"24557",672,0.031276,0.1119101126,0.25,4687,1,0.031276
"24558",667,0.035039,0.1023376532,0.13,2844,1,0.035039
"24559",693,0.00679323844812137,0.1207525569,0.26,10369,2,0.00679323844812137
"24560",738,0.053871,0.0955638233,0.42,10105,1,0.053871
"24561",679,0.034345,0.0912216025,0.19,1548,1,0.034345
"24562",683,0.033686,0.1251691973,0.3,5594,1,0.033686
"24563",691,0.048456,0.0877787377,0.26,169497,1,0.048456
"24564",686,0.065646,0.1049766354,0.47,11538,1,0.065646
"24565",668,0.065165,0.1031230989,0.22,4987,1,0.065165
"24566",699,0.042392,0.0903638402,0.12,1860,1,0.042392
"24567",677,0.0398084810376309,0.1162289072,0.31,11938,2,0.0398084810376309
"24568",678,0.088867,0.1011842698,0.18,14980,1,0.088867
"24569",668,0.024687,0.0983629539,0.07,7842,1,0.024687
"24570",707,1.125413,0.094376749,0.18,1001,1,1.125413
"24571",660,0.0234801270031445,0.1091800149,0.13,6772,2,0.0234801270031445
"24572",652,0.038605,0.0934147618,0.1,3303,1,0.038605
"24573",644,1.160285,0.1225074795,0.15,492,1,1.160285
"24574",689,0.060114,0.0719960403,0.27,287005,1,0.060114
"24575",672,0.050732,0.127400654,0.11,3331,1,0.050732
"24576",701,0.043706,0.1064165436,0.47,24173,1,0.043706
"24577",708,0.048459,0.1112700775,0.15,9405,1,0.048459
"24578",676,0,0.1130965838,0.32,14388,1,0
"24579",654,0.028861,0.119548135,0.24,2164,1,0.028861
"24580",694,0.078737,0.1051984365,0.33,3753,1,0.078737
"24581",686,0.018982,0.1056184926,0.2,16995,1,0.018982
"24582",655,0.123322,0.1066768991,0.19,9762,1,0.123322
"24583",690,0.023314,0.0905815567,0.08,6600,1,0.023314
"24584",660,0.047652,0.0861068014,0.09,8356,1,0.047652
"24585",722,0.023415,0.1092698731,0.22,374,1,0.023415
"24586",715,0.028139,0.0910915944,0.36,52385,1,0.028139
"24587",635,0.00417547526082641,0.117854468,0.04,9123,2.5,0.00417547526082641
"24588",668,0.047788,0.0897953374,0.23,2802,1,0.047788
"24589",696,0.062048,0.1050637248,0.33,0,1,0.062048
"24590",670,0.041436,0.1116517026,0.08,0,1,0.041436
"24591",730,0.106442,0.1221793338,0.22,1684,1,0.106442
"24592",705,0.082215,0.1010148168,0.11,2381,1,0.082215
"24593",710,0.023648,0.0998736807,0.24,1497,1,0.023648
"24594",703,0.074745,0.1007240348,0.28,18102,1,0.074745
"24595",679,0.67479,0.1009467462,0.18,4954,1,0.67479
"24596",704,0.08778,0.1017477649,0.04,2103,1,0.08778
"24597",685,0.024457,0.1041140132,0.3,19927,1,0.024457
"24598",677,0.071373,0.1171280777,0.21,7008,1,0.071373
"24599",650,0.114856,0.110002897,0.23,0,1,0.114856
"24600",693,0.085622,0.1178506508,0.33,5540,1,0.085622
"24601",659,0.123322,0.1163795193,0.11,12347,1,0.123322
"24602",681,0.070246,0.1139785054,0.38,17633,1,0.070246
"24603",655,0.10702,0.1011129223,0.27,6382,1,0.10702
"24604",650,0.092248,0.1064577276,0.04,3911,1,0.092248
"24605",665,0.024351,0.0677354177,0.24,26557,1,0.024351
"24606",688,0.028874,0.1010598644,0.31,6432,1,0.028874
"24607",681,0.139895,0.1049659945,0.04,57959,1,0.139895
"24608",669,0.048422,0.1169342306,0.34,25605,1,0.048422
"24609",699,0.040189,0.0854011589,0.23,16535,1,0.040189
"24610",709,0.056468,0.128378567,0.27,27769,1,0.056468
"24611",718,0,0.1210076832,0.07,638,2,0
"24612",748,0.063703,0.1152560408,0.05,258,1,0.063703
"24613",642,0.090018,0.1028558652,0.12,1998,1,0.090018
"24614",671,0.041436,0.0949064717,0.08,2802,1,0.041436
"24615",672,0.011191,0.1001020451,0.36,10196,1,0.011191
"24616",721,0.045927,0.1136563007,0.4,7891,1,0.045927
"24617",660,0.057428,0.1045042276,0.48,26353,1,0.057428
"24618",661,0.05033,0.1210387412,0.09,8015,1,0.05033
"24619",688,0.054224,0.0706925342,0.26,18877,1,0.054224
"24620",669,0.051793,0.1256072546,0.34,58616,1,0.051793
"24621",668,0.069655,0.1205751149,0.2,1505,1,0.069655
"24622",679,0.06889,0.1100515608,0.31,3313,1,0.06889
"24623",739,0,0.127116695,0.02,6,2,0
"24624",675,0.027051,0.1151052934,0.28,1187,1,0.027051
"24625",761,0.047206,0.1290793412,0.37,4697,1,0.047206
"24626",654,0.0105184422216544,0.1235989678,0.16,7414,2,0.0105184422216544
"24627",633,0.0223951573548739,0.1071166948,0.07,14635,2.5,0.0223951573548739
"24628",659,0.0105184422216544,0.115418828,0.28,37338,2,0.0105184422216544
"24629",646,0.689442,0.1005220069,0.12,5541,1,0.689442
"24630",668,0.049612,0.0856371702,0.02,0,1,0.049612
"24631",694,0.05055,0.0998597679,0.33,10107,1,0.05055
"24632",659,0.11022,0.1204105012,0.21,8979,1,0.11022
"24633",664,0.684577,0.1282681626,0.4,9533,1,0.684577
"24634",617,0.0645526093554476,0.0989499201,0.31,41789,2.5,0.0645526093554476
"24635",662,0.085616,0.1223315736,0.24,1702,1,0.085616
"24636",664,0.073962,0.1152625064,0.37,9105,1,0.073962
"24637",738,0.063589,0.1241064304,0.44,8532,1,0.063589
"24638",648,0.024044,0.108863808,0.34,22311,1,0.024044
"24639",669,0.049694,0.1077970696,0.03,1048,1,0.049694
"24640",621,0.0113167209586522,0.1292401825,0.01,2332,4.166667,0.0113167209586522
"24641",644,0.080014,0.1270219608,0.06,18226,1,0.080014
"24642",655,0.070856,0.1113984453,0.15,2288,1,0.070856
"24643",640,0.07697,0.1026417041,0.16,4308,1,0.07697
"24644",700,0.036899,0.1292694568,0.29,27319,1,0.036899
"24645",667,0.043765,0.1071991922,0.09,6366,1,0.043765
"24646",661,0.070901,0.0876394432,0.19,7528,1,0.070901
"24647",641,0.072009,0.1021175074,0.04,4828,1,0.072009
"24648",786,0.051322,0.1275995103,0.21,1349,1,0.051322
"24649",690,1.162398,0.1249152368,0.32,8869,1,1.162398
"24650",670,0.071347,0.1221102174,0.4,11370,1,0.071347
"24651",680,0.104482,0.107585153,0.35,11319,1,0.104482
"24652",648,0.135559,0.1057059403,0.35,7253,1,0.135559
"24653",680,0.069789,0.1212736543,0.43,8106,1,0.069789
"24654",640,0.032006,0.0910198091,0.12,17638,1,0.032006
"24655",666,0.107691,0.1169961507,0.03,1069,1,0.107691
"24656",720,0.020525,0.1127517214,0.27,3914,1,0.020525
"24657",714,0.021182,0.0664280239,0.25,27730,1,0.021182
"24658",651,0.054896,0.0889507655,0.16,5846,1,0.054896
"24659",678,0.063635,0.1126642951,0.24,5977,1,0.063635
"24660",677,0.0414549425603946,0.1236024909,0.15,7725,2,0.0414549425603946
"24661",686,0.096512,0.08284971,0.49,34400,1,0.096512
"24662",675,0.06889,0.1127494308,0.1,5645,1,0.06889
"24663",664,0.05118,0.1147981219,0.3,4949,1,0.05118
"24664",681,0.116232,0.0815131393,0.23,44261,1,0.116232
"24665",647,0.067284,0.1262839894,0.06,1577,1,0.067284
"24666",655,0.13404,0.1251604854,0.14,11769,1,0.13404
"24667",658,0.111091,0.1176653117,0.2,9896,1,0.111091
"24668",702,0.040785,0.1046582583,0.13,1155,1,0.040785
"24669",672,0.045518,0.0908085663,0.3,11733,1,0.045518
"24670",667,1.1646,0.1223051319,0.3,3893,4.166667,1.1646
"24671",643,0.092248,0.088101781,0.38,8165,1,0.092248
"24672",704,0.040657,0.1023136924,0.17,9354,1,0.040657
"24673",648,0.165027,0.1130345496,0.06,4145,1,0.165027
"24674",660,0.992462,0.102394094,0.12,6665,1,0.992462
"24675",668,0.04158,0.1208954192,0.22,14717,1,0.04158
"24676",669,0.534415,0.1107415016,0.15,17954,1,0.534415
"24677",711,0.026375,0.0880176083,0.3,15264,1,0.026375
"24678",675,0.092986,0.0856604483,0.17,3276,1,0.092986
"24679",721,0.070721,0.1069736897,0.11,4111,1,0.070721
"24680",656,0.045573,0.1140205536,0.11,6192,1,0.045573
"24681",668,0.02411,0.1007926304,0.11,4749,1,0.02411
"24682",681,0.032006,0.1114376138,0.3,6402,1,0.032006
"24683",650,0.104482,0.1147274416,0.14,6272,1,0.104482
"24684",668,0.06662,0.125447663,0.29,5073,1,0.06662
"24685",692,0.041815,0.1030648955,0.34,3425,1,0.041815
"24686",736,0.037209,0.1086475868,0.15,20752,1,0.037209
"24687",660,0.060487,0.1212602211,0.11,906,1,0.060487
"24688",672,0.058358,0.1242616051,0.11,1025,1,0.058358
"24689",657,0.059909,0.1062911436,0.16,7159,1,0.059909
"24690",621,0,0.0961651101,0.09,4553,2.5,0
"24691",643,1.04297772905325,0.1177895692,0.4,14755,2,1.04297772905325
"24692",674,0.05351,0.0887897158,0.19,4557,1,0.05351
"24693",649,0.042392,0.086671144,0.2,4304,1,0.042392
"24694",653,0.102296,0.105091645,0.15,20586,1,0.102296
"24695",658,0.094973,0.1134091032,0.45,12809,1,0.094973
"24696",672,0,0.1048217291,0.03,24733,2,0
"24697",675,0.040789,0.1096039498,0.34,9652,1,0.040789
"24698",655,0.068813,0.1017876784,0.29,13327,1,0.068813
"24699",680,0.031813,0.1042149788,0.46,30926,1,0.031813
"24700",665,0.080014,0.102230703,0.2,4973,1,0.080014
"24701",673,0.050806,0.1167081306,0.26,9791,1,0.050806
"24702",678,0.042282,0.1229250617,0.14,5753,1,0.042282
"24703",702,0.063046,0.0910298114,0.17,923,1,0.063046
"24704",668,0.700021,0.0997715455,0.35,2607,1,0.700021
"24705",700,0.049593,0.1063349771,0.33,13914,1,0.049593
"24706",597,0.0520935833944529,0.0949289073,0.15,151469,2.5,0.0520935833944529
"24707",684,0.071896,0.1159752839,0.03,642,1,0.071896
"24708",688,0.035739,0.090047792,0.18,12392,1,0.035739
"24709",645,0.123322,0.1096437671,0.11,2009,1,0.123322
"24710",647,0.049881,0.1115714279,0.06,12761,1,0.049881
"24711",689,0.051414,0.1249260385,0.34,28775,1,0.051414
"24712",735,0.030749,0.1122952129,0.43,12937,1,0.030749
"24713",662,0,0.1080649747,0.36,14478,1,0
"24714",647,0.055856,0.1054470754,0.15,4132,1,0.055856
"24715",673,0.034827,0.1295956915,0.12,6268,1,0.034827
"24716",656,1.091268,0.1137047592,0.09,11897,1,1.091268
"24717",737,0.021172,0.1080417637,0.05,98,1,0.021172
"24718",694,0.041793,0.0983405224,0.04,1768,1,0.041793
"24719",686,0.059036,0.111075636,0.32,6619,1,0.059036
"24720",674,0.06889,0.1079289965,0.3,10016,1,0.06889
"24721",643,0.0105260332000689,0.1299091818,0.05,318,2,0.0105260332000689
"24722",644,0,0.1046349488,0.19,1204,2,0
"24723",660,0.062913,0.1071299264,0.24,7912,1,0.062913
"24724",663,0.033318,0.1032555564,0.14,7755,1,0.033318
"24725",684,0.053361,0.107689927,0.45,7041,1,0.053361
"24726",666,0.065964,0.0938057881,0.33,49740,1,0.065964
"24727",648,0.092248,0.1037440256,0.42,9097,1,0.092248
"24728",640,0.080014,0.1192101719,0.21,5313,1,0.080014
"24729",706,0.653579,0.0927920986,0.31,10669,1,0.653579
"24730",692,0.022218,0.1114512766,0.22,6528,1,0.022218
"24731",696,0.076594,0.1147722278,0.11,7682,1,0.076594
"24732",673,0.10702,0.0942755061,0.43,19684,1,0.10702
"24733",650,0.086741,0.1030412126,0.15,14005,1,0.086741
"24734",709,0.00609588465129716,0.0370866518,0.01,0,2,0.00609588465129716
"24735",707,0.076049,0.1088390581,0.43,12921,1,0.076049
"24736",667,0.063566,0.1149417834,0.24,45097,1,0.063566
"24737",664,0.020855,0.0878592215,0.23,16173,1,0.020855
"24738",749,0.044816,0.1168631028,0.34,11573,1,0.044816
"24739",705,0.08485,0.0893132731,0.11,1222,1,0.08485
"24740",727,0.073817,0.100058453,0.3,2510,1,0.073817
"24741",659,0.102296,0.1089398197,0.16,28015,1,0.102296
"24742",696,0.073781,0.1003055936,0.39,24647,1,0.073781
"24743",682,0.044174,0.1020539001,0.35,32287,1,0.044174
"24744",648,0.064011,0.115830846,0.18,5669,1,0.064011
"24745",680,0.067566,0.0987535963,0.19,3776,1,0.067566
"24746",751,0.069325,0.0994198681,0.13,665,1,0.069325
"24747",688,0.0233549532377153,0.1099514324,0.4,6332,2,0.0233549532377153
"24748",682,0.024982,0.0937635743,0.21,9621,1,0.024982
"24749",712,0.10721081364593,0.118012792,0.09,942,2,0.10721081364593
"24750",708,0.040789,0.1053320494,0.36,19754,1,0.040789
"24751",663,0.06237,0.1113157312,0.18,7451,1,0.06237
"24752",650,0.119068,0.1125378236,0.22,9677,1,0.119068
"24753",701,0.048037,0.1253428544,0.22,7180,1,0.048037
"24754",681,0.055423,0.0932093074,0.35,4918,1,0.055423
"24755",696,0.072575,0.1229419737,0.3,17639,1,0.072575
"24756",686,0.047437,0.1048371156,0.43,26883,1,0.047437
"24757",696,0.019845,0.1108517817,0.31,21542,1,0.019845
"24758",667,0.052465,0.0965275156,0.13,3745,1,0.052465
"24759",675,0.080703,0.1048918567,0.34,78769,1,0.080703
"24760",646,0.077811,0.0773753277,0.18,25998,1,0.077811
"24761",648,0.029327,0.0915507837,0.16,37214,1,0.029327
"24762",708,0.041793,0.0991046107,0.26,3247,1,0.041793
"24763",646,0.057428,0.119089614,0.25,1559,1,0.057428
"24764",679,0.00440184202494878,0.0946136821,0.33,39616,2,0.00440184202494878
"24765",661,0.049261,0.1074112711,0.18,7978,1,0.049261
"24766",720,0.0271478295953524,0.0809987206,0.06,2231,2,0.0271478295953524
"24767",729,0.056507,0.0524441021,0.32,24671,1,0.056507
"24768",654,0.045722,0.1064454962,0.11,9770,1,0.045722
"24769",687,0.081932,0.1182170605,0.12,15567,1,0.081932
"24770",680,0.036289,0.0947613873,0.09,1423,1,0.036289
"24771",621,0.0434352523351766,0.1223804637,0.17,7984,2.5,0.0434352523351766
"24772",671,0.076385,0.1217655016,0.24,10226,1,0.076385
"24773",657,0.082215,0.1106750433,0.1,2605,1,0.082215
"24774",648,0.088452,0.0990524636,0.26,18073,1,0.088452
"24775",670,0.064011,0.1207791376,0.34,49863,1,0.064011
"24776",654,0.104482,0.1288183941,0.4,28236,1,0.104482
"24777",672,0.048091,0.0972915608,0.14,33493,1,0.048091
"24778",675,0.063761,0.1224691536,0.26,4538,1,0.063761
"24779",691,0.077983,0.1000593175,0.18,10740,1,0.077983
"24780",705,0.559756,0.1185165502,0.14,648,1,0.559756
"24781",677,0.00270344776346393,0.1070814539,0.13,5408,2,0.00270344776346393
"24782",680,0.023099,0.1006868872,0.08,3415,1,0.023099
"24783",650,0.04914,0.0890666157,0.1,5073,1,0.04914
"24784",675,0,0.129576496,0.2,6118,2,0
"24785",640,0.05553,0.1139874178,0.01,480,1,0.05553
"24786",682,0.088872,0.0977535983,0.33,11090,1,0.088872
"24787",669,0.02259,0.1033148054,0.05,6787,1,0.02259
"24788",671,0.06778,0.1054715997,0.26,3663,1,0.06778
"24789",677,0.00270344776346393,0.1280061631,0.19,4987,2,0.00270344776346393
"24790",666,0,0.0864701262,0.18,7162,2,0
"24791",641,0.0348231844180459,0.118056249,0.25,6664,2,0.0348231844180459
"24792",679,0.101742,0.1189897613,0.4,10028,1,0.101742
"24793",658,0.103801,0.0886377604,0.3,9104,1,0.103801
"24794",659,0.240281606135305,0.1119374278,0.03,9,2,0.240281606135305
"24795",752,0.015766,0.0507117534,0.04,38735,1,0.015766
"24796",671,0.080014,0.1192698831,0.08,7329,1,0.080014
"24797",676,0.043937,0.1055737318,0.13,7576,1,0.043937
"24798",756,1.099669,0.112598624,0.43,2636,1,1.099669
"24799",675,0.120959,0.1117678537,0.19,24251,1,0.120959
"24800",641,0.111091,0.0906724541,0.16,10881,1,0.111091
"24801",652,0.104482,0.107927753,0.11,3026,1,0.104482
"24802",683,0.04467,0.126429523,0.09,8645,1,0.04467
